# Atmospheric transmission curve combined from Anglo-Australian Observatory and Mauna Kea  (09/April/10, CEM).
#  Lambda (AA)  Transmission
6342.30     0.879798
6342.40     0.879798
6342.50     0.879798
6342.60     0.879798
6342.70     0.879798
6342.80     0.879798
6342.90     0.879798
6343.00     0.879798
6343.10     0.879798
6343.20     0.879798
6343.30     0.879798
6343.40     0.879798
6343.50     0.879798
6343.60     0.879798
6343.70     0.879798
6343.80     0.879798
6343.90     0.879798
6344.00     0.879798
6344.10     0.879798
6344.20     0.879798
6344.30     0.879798
6344.40     0.879798
6344.50     0.879798
6344.60     0.879798
6344.70     0.879798
6344.80     0.879798
6344.90     0.879798
6345.00     0.879798
6345.10     0.879798
6345.20     0.879798
6345.30     0.879798
6345.40     0.879798
6345.50     0.879798
6345.60     0.879798
6345.70     0.879798
6345.80     0.879798
6345.90     0.879798
6346.00     0.879798
6346.10     0.879798
6346.20     0.879798
6346.30     0.879798
6346.40     0.879798
6346.50     0.879798
6346.60     0.879798
6346.70     0.879798
6346.80     0.879798
6346.90     0.879798
6347.00     0.879798
6347.10     0.879798
6347.20     0.879798
6347.30     0.879798
6347.40     0.879798
6347.50     0.879798
6347.60     0.879798
6347.70     0.879798
6347.80     0.879798
6347.90     0.879798
6348.00     0.879798
6348.10     0.879798
6348.20     0.879798
6348.30     0.879798
6348.40     0.879798
6348.50     0.879798
6348.60     0.879798
6348.70     0.879798
6348.80     0.879798
6348.90     0.879798
6349.00     0.879798
6349.10     0.879798
6349.20     0.879798
6349.30     0.879798
6349.40     0.879798
6349.50     0.879798
6349.60     0.879798
6349.70     0.879798
6349.80     0.879798
6349.90     0.879798
6350.00     0.879798
6350.10     0.879798
6350.20     0.879798
6350.30     0.879798
6350.40     0.879798
6350.50     0.879798
6350.60     0.879798
6350.70     0.879798
6350.80     0.879798
6350.90     0.879798
6351.00     0.879798
6351.10     0.879798
6351.20     0.879798
6351.30     0.879798
6351.40     0.879798
6351.50     0.879798
6351.60     0.879798
6351.70     0.879798
6351.80     0.879798
6351.90     0.879798
6352.00     0.879798
6352.10     0.879798
6352.20     0.879798
6352.30     0.879798
6352.40     0.879798
6352.50     0.879798
6352.60     0.879798
6352.70     0.879798
6352.80     0.879798
6352.90     0.879798
6353.00     0.879798
6353.10     0.879798
6353.20     0.879798
6353.30     0.879798
6353.40     0.879798
6353.50     0.879798
6353.60     0.879798
6353.70     0.879798
6353.80     0.879798
6353.90     0.879798
6354.00     0.879798
6354.10     0.879798
6354.20     0.879798
6354.30     0.879798
6354.40     0.879798
6354.50     0.879798
6354.60     0.879798
6354.70     0.879798
6354.80     0.879798
6354.90     0.879798
6355.00     0.879798
6355.10     0.879798
6355.20     0.879798
6355.30     0.879798
6355.40     0.879798
6355.50     0.879798
6355.60     0.879798
6355.70     0.879798
6355.80     0.879798
6355.90     0.879798
6356.00     0.879798
6356.10     0.879798
6356.20     0.879798
6356.30     0.879798
6356.40     0.879798
6356.50     0.879798
6356.60     0.879798
6356.70     0.879798
6356.80     0.879798
6356.90     0.879798
6357.00     0.879798
6357.10     0.879798
6357.20     0.879798
6357.30     0.879798
6357.40     0.879798
6357.50     0.879798
6357.60     0.879798
6357.70     0.879798
6357.80     0.879798
6357.90     0.879798
6358.00     0.879798
6358.10     0.879798
6358.20     0.879798
6358.30     0.879798
6358.40     0.879798
6358.50     0.879798
6358.60     0.879798
6358.70     0.879798
6358.80     0.879798
6358.90     0.879798
6359.00     0.879798
6359.10     0.879798
6359.20     0.879798
6359.30     0.879798
6359.40     0.879798
6359.50     0.879798
6359.60     0.879798
6359.70     0.879798
6359.80     0.879798
6359.90     0.879798
6360.00     0.879798
6360.10     0.879798
6360.20     0.879798
6360.30     0.879798
6360.40     0.879798
6360.50     0.879798
6360.60     0.879798
6360.70     0.879798
6360.80     0.879798
6360.90     0.879798
6361.00     0.879798
6361.10     0.879798
6361.20     0.879798
6361.30     0.879798
6361.40     0.879798
6361.50     0.879798
6361.60     0.879798
6361.70     0.879798
6361.80     0.879798
6361.90     0.879798
6362.00     0.879798
6362.10     0.879798
6362.20     0.879798
6362.30     0.879798
6362.40     0.879798
6362.50     0.879798
6362.60     0.879798
6362.70     0.879798
6362.80     0.879798
6362.90     0.879798
6363.00     0.879798
6363.10     0.879798
6363.20     0.879798
6363.30     0.879798
6363.40     0.879798
6363.50     0.879798
6363.60     0.879798
6363.70     0.879798
6363.80     0.879798
6363.90     0.879798
6364.00     0.879798
6364.10     0.879798
6364.20     0.879798
6364.30     0.879798
6364.40     0.879798
6364.50     0.879798
6364.60     0.879798
6364.70     0.879798
6364.80     0.879798
6364.90     0.879798
6365.00     0.879798
6365.10     0.879798
6365.20     0.879798
6365.30     0.879798
6365.40     0.879798
6365.50     0.879798
6365.60     0.879798
6365.70     0.879798
6365.80     0.879798
6365.90     0.879798
6366.00     0.879798
6366.10     0.879798
6366.20     0.879798
6366.30     0.879798
6366.40     0.879798
6366.50     0.879798
6366.60     0.879798
6366.70     0.879798
6366.80     0.879798
6366.90     0.879798
6367.00     0.879798
6367.10     0.879798
6367.20     0.879798
6367.30     0.879798
6367.40     0.879798
6367.50     0.879798
6367.60     0.879798
6367.70     0.879798
6367.80     0.879798
6367.90     0.879798
6368.00     0.879798
6368.10     0.879798
6368.20     0.879798
6368.30     0.879798
6368.40     0.879798
6368.50     0.879798
6368.60     0.879798
6368.70     0.879798
6368.80     0.879798
6368.90     0.879798
6369.00     0.879798
6369.10     0.879798
6369.20     0.879798
6369.30     0.879798
6369.40     0.879798
6369.50     0.879798
6369.60     0.879798
6369.70     0.879798
6369.80     0.879798
6369.90     0.879798
6370.00     0.879798
6370.10     0.879798
6370.20     0.879798
6370.30     0.879798
6370.40     0.879798
6370.50     0.879798
6370.60     0.879798
6370.70     0.879798
6370.80     0.879798
6370.90     0.879798
6371.00     0.879798
6371.10     0.879798
6371.20     0.879798
6371.30     0.879798
6371.40     0.879798
6371.50     0.879798
6371.60     0.879798
6371.70     0.879798
6371.80     0.879798
6371.90     0.879798
6372.00     0.879798
6372.10     0.879798
6372.20     0.879798
6372.30     0.879798
6372.40     0.879798
6372.50     0.879798
6372.60     0.879798
6372.70     0.879798
6372.80     0.879798
6372.90     0.879798
6373.00     0.879798
6373.10     0.879798
6373.20     0.879798
6373.30     0.879798
6373.40     0.879798
6373.50     0.879798
6373.60     0.879798
6373.70     0.879798
6373.80     0.879798
6373.90     0.879798
6374.00     0.879798
6374.10     0.879798
6374.20     0.879798
6374.30     0.879798
6374.40     0.879798
6374.50     0.879798
6374.60     0.879798
6374.70     0.879798
6374.80     0.879798
6374.90     0.879798
6375.00     0.879798
6375.10     0.879798
6375.20     0.879798
6375.30     0.879798
6375.40     0.879798
6375.50     0.879798
6375.60     0.879798
6375.70     0.879798
6375.80     0.879798
6375.90     0.879798
6376.00     0.879798
6376.10     0.879798
6376.20     0.879798
6376.30     0.879798
6376.40     0.879798
6376.50     0.879798
6376.60     0.879798
6376.70     0.879798
6376.80     0.879798
6376.90     0.879798
6377.00     0.879798
6377.10     0.879798
6377.20     0.879798
6377.30     0.879798
6377.40     0.879798
6377.50     0.879798
6377.60     0.879798
6377.70     0.879798
6377.80     0.879798
6377.90     0.879798
6378.00     0.879798
6378.10     0.879798
6378.20     0.879798
6378.30     0.879798
6378.40     0.879798
6378.50     0.879798
6378.60     0.879798
6378.70     0.879798
6378.80     0.879798
6378.90     0.879798
6379.00     0.879798
6379.10     0.879798
6379.20     0.879798
6379.30     0.879798
6379.40     0.879798
6379.50     0.879798
6379.60     0.879798
6379.70     0.879798
6379.80     0.879798
6379.90     0.879798
6380.00     0.879798
6380.10     0.879798
6380.20     0.879798
6380.30     0.879798
6380.40     0.879798
6380.50     0.879798
6380.60     0.879798
6380.70     0.879798
6380.80     0.879798
6380.90     0.879798
6381.00     0.879798
6381.10     0.879798
6381.20     0.879798
6381.30     0.879798
6381.40     0.879798
6381.50     0.879798
6381.60     0.879798
6381.70     0.879798
6381.80     0.879798
6381.90     0.879798
6382.00     0.879798
6382.10     0.879798
6382.20     0.879798
6382.30     0.879798
6382.40     0.879798
6382.50     0.879798
6382.60     0.879798
6382.70     0.879798
6382.80     0.879798
6382.90     0.879798
6383.00     0.879798
6383.10     0.879798
6383.20     0.879798
6383.30     0.879798
6383.40     0.879798
6383.50     0.879798
6383.60     0.879798
6383.70     0.879798
6383.80     0.879798
6383.90     0.879798
6384.00     0.879798
6384.10     0.879798
6384.20     0.879798
6384.30     0.879798
6384.40     0.879798
6384.50     0.879798
6384.60     0.879798
6384.70     0.879798
6384.80     0.879798
6384.90     0.879798
6385.00     0.879798
6385.10     0.879798
6385.20     0.879798
6385.30     0.879798
6385.40     0.879798
6385.50     0.879798
6385.60     0.879798
6385.70     0.879798
6385.80     0.879798
6385.90     0.879798
6386.00     0.879798
6386.10     0.879798
6386.20     0.879798
6386.30     0.879798
6386.40     0.879798
6386.50     0.879798
6386.60     0.879798
6386.70     0.879798
6386.80     0.879798
6386.90     0.879798
6387.00     0.879798
6387.10     0.879798
6387.20     0.879798
6387.30     0.879798
6387.40     0.879798
6387.50     0.879798
6387.60     0.879798
6387.70     0.879798
6387.80     0.879798
6387.90     0.879798
6388.00     0.879798
6388.10     0.879798
6388.20     0.879798
6388.30     0.879798
6388.40     0.879798
6388.50     0.879798
6388.60     0.879798
6388.70     0.879798
6388.80     0.879798
6388.90     0.879798
6389.00     0.879798
6389.10     0.879798
6389.20     0.879798
6389.30     0.879798
6389.40     0.879798
6389.50     0.879798
6389.60     0.879798
6389.70     0.879798
6389.80     0.879798
6389.90     0.879798
6390.00     0.879798
6390.10     0.879798
6390.20     0.879798
6390.30     0.879798
6390.40     0.879798
6390.50     0.879798
6390.60     0.879798
6390.70     0.879798
6390.80     0.879798
6390.90     0.879798
6391.00     0.879798
6391.10     0.879798
6391.20     0.879798
6391.30     0.879798
6391.40     0.879798
6391.50     0.879798
6391.60     0.879798
6391.70     0.879798
6391.80     0.879798
6391.90     0.879798
6392.00     0.879798
6392.10     0.879798
6392.20     0.879798
6392.30     0.879798
6392.40     0.879798
6392.50     0.879798
6392.60     0.879798
6392.70     0.879798
6392.80     0.879798
6392.90     0.879798
6393.00     0.879798
6393.10     0.879798
6393.20     0.879798
6393.30     0.879798
6393.40     0.879798
6393.50     0.879798
6393.60     0.879798
6393.70     0.879798
6393.80     0.879798
6393.90     0.879798
6394.00     0.879798
6394.10     0.879798
6394.20     0.879798
6394.30     0.879798
6394.40     0.879798
6394.50     0.879798
6394.60     0.879798
6394.70     0.879798
6394.80     0.879798
6394.90     0.879798
6395.00     0.879798
6395.10     0.879798
6395.20     0.879798
6395.30     0.879798
6395.40     0.879798
6395.50     0.879798
6395.60     0.879798
6395.70     0.879798
6395.80     0.879798
6395.90     0.879798
6396.00     0.879798
6396.10     0.879798
6396.20     0.879798
6396.30     0.879798
6396.40     0.879798
6396.50     0.879798
6396.60     0.879798
6396.70     0.879798
6396.80     0.879798
6396.90     0.879798
6397.00     0.879798
6397.10     0.879798
6397.20     0.879798
6397.30     0.879798
6397.40     0.879798
6397.50     0.879798
6397.60     0.879798
6397.70     0.879798
6397.80     0.879798
6397.90     0.879798
6398.00     0.879798
6398.10     0.879798
6398.20     0.879798
6398.30     0.879798
6398.40     0.879798
6398.50     0.879798
6398.60     0.879798
6398.70     0.879798
6398.80     0.879798
6398.90     0.879798
6399.00     0.879798
6399.10     0.879798
6399.20     0.879798
6399.30     0.879798
6399.40     0.879798
6399.50     0.879798
6399.60     0.879798
6399.70     0.879798
6399.80     0.879798
6399.90     0.879798
6400.00     0.879798
6400.10     0.879798
6400.20     0.879798
6400.30     0.879798
6400.40     0.879798
6400.50     0.879798
6400.60     0.879798
6400.70     0.879798
6400.80     0.879798
6400.90     0.879798
6401.00     0.879798
6401.10     0.879798
6401.20     0.879798
6401.30     0.879798
6401.40     0.879798
6401.50     0.879798
6401.60     0.879798
6401.70     0.879798
6401.80     0.879798
6401.90     0.879798
6402.00     0.879798
6402.10     0.879798
6402.20     0.879798
6402.30     0.879798
6402.40     0.879798
6402.50     0.879798
6402.60     0.879798
6402.70     0.879798
6402.80     0.879798
6402.90     0.879798
6403.00     0.879798
6403.10     0.879798
6403.20     0.879798
6403.30     0.879798
6403.40     0.879798
6403.50     0.879798
6403.60     0.879798
6403.70     0.879798
6403.80     0.879798
6403.90     0.879798
6404.00     0.879798
6404.10     0.879798
6404.20     0.879798
6404.30     0.879798
6404.40     0.879798
6404.50     0.879798
6404.60     0.879798
6404.70     0.879798
6404.80     0.879798
6404.90     0.879798
6405.00     0.879798
6405.10     0.879798
6405.20     0.879798
6405.30     0.879798
6405.40     0.879798
6405.50     0.879798
6405.60     0.879798
6405.70     0.879798
6405.80     0.879798
6405.90     0.879798
6406.00     0.879798
6406.10     0.879798
6406.20     0.879798
6406.30     0.879798
6406.40     0.879798
6406.50     0.879798
6406.60     0.879798
6406.70     0.879798
6406.80     0.879798
6406.90     0.879798
6407.00     0.879798
6407.10     0.879798
6407.20     0.879798
6407.30     0.879798
6407.40     0.879798
6407.50     0.879798
6407.60     0.879798
6407.70     0.879798
6407.80     0.879798
6407.90     0.879798
6408.00     0.879798
6408.10     0.879798
6408.20     0.879798
6408.30     0.879798
6408.40     0.879798
6408.50     0.879798
6408.60     0.879798
6408.70     0.879798
6408.80     0.879798
6408.90     0.879798
6409.00     0.879798
6409.10     0.879798
6409.20     0.879798
6409.30     0.879798
6409.40     0.879798
6409.50     0.879798
6409.60     0.879798
6409.70     0.879798
6409.80     0.879798
6409.90     0.879798
6410.00     0.879798
6410.10     0.879798
6410.20     0.879798
6410.30     0.879798
6410.40     0.879798
6410.50     0.879798
6410.60     0.879798
6410.70     0.879798
6410.80     0.879798
6410.90     0.879798
6411.00     0.879798
6411.10     0.879798
6411.20     0.879798
6411.30     0.879798
6411.40     0.879798
6411.50     0.879798
6411.60     0.879798
6411.70     0.879798
6411.80     0.879798
6411.90     0.879798
6412.00     0.879798
6412.10     0.879798
6412.20     0.879798
6412.30     0.879798
6412.40     0.879798
6412.50     0.879798
6412.60     0.879798
6412.70     0.879798
6412.80     0.879798
6412.90     0.879798
6413.00     0.879798
6413.10     0.879798
6413.20     0.879798
6413.30     0.879798
6413.40     0.879798
6413.50     0.879798
6413.60     0.879798
6413.70     0.879798
6413.80     0.879798
6413.90     0.879798
6414.00     0.879798
6414.10     0.879798
6414.20     0.879798
6414.30     0.879798
6414.40     0.879798
6414.50     0.879798
6414.60     0.879798
6414.70     0.879798
6414.80     0.879798
6414.90     0.879798
6415.00     0.879798
6415.10     0.879798
6415.20     0.879798
6415.30     0.879798
6415.40     0.879798
6415.50     0.879798
6415.60     0.879798
6415.70     0.879798
6415.80     0.879798
6415.90     0.879798
6416.00     0.879798
6416.10     0.879798
6416.20     0.879798
6416.30     0.879798
6416.40     0.879798
6416.50     0.879798
6416.60     0.879798
6416.70     0.879798
6416.80     0.879798
6416.90     0.879798
6417.00     0.879798
6417.10     0.879798
6417.20     0.879798
6417.30     0.879798
6417.40     0.879798
6417.50     0.879798
6417.60     0.879798
6417.70     0.879798
6417.80     0.879798
6417.90     0.879798
6418.00     0.879798
6418.10     0.879798
6418.20     0.879798
6418.30     0.879798
6418.40     0.879798
6418.50     0.879798
6418.60     0.879798
6418.70     0.879798
6418.80     0.879798
6418.90     0.879798
6419.00     0.879798
6419.10     0.879798
6419.20     0.879798
6419.30     0.879798
6419.40     0.879798
6419.50     0.879798
6419.60     0.879798
6419.70     0.879798
6419.80     0.879798
6419.90     0.879798
6420.00     0.879798
6420.10     0.879798
6420.20     0.879798
6420.30     0.879798
6420.40     0.879798
6420.50     0.879798
6420.60     0.879798
6420.70     0.879798
6420.80     0.879798
6420.90     0.879798
6421.00     0.879798
6421.10     0.879798
6421.20     0.879798
6421.30     0.879798
6421.40     0.879798
6421.50     0.879798
6421.60     0.879798
6421.70     0.879798
6421.80     0.879798
6421.90     0.879798
6422.00     0.879798
6422.10     0.879798
6422.20     0.879798
6422.30     0.879798
6422.40     0.879798
6422.50     0.879798
6422.60     0.879798
6422.70     0.879798
6422.80     0.879798
6422.90     0.879798
6423.00     0.879798
6423.10     0.879798
6423.20     0.879798
6423.30     0.879798
6423.40     0.879798
6423.50     0.879798
6423.60     0.879798
6423.70     0.879798
6423.80     0.879798
6423.90     0.879798
6424.00     0.879798
6424.10     0.879798
6424.20     0.879798
6424.30     0.879798
6424.40     0.879798
6424.50     0.879798
6424.60     0.879798
6424.70     0.879798
6424.80     0.879798
6424.90     0.879798
6425.00     0.879798
6425.10     0.879798
6425.20     0.879798
6425.30     0.879798
6425.40     0.879798
6425.50     0.879798
6425.60     0.879798
6425.70     0.879798
6425.80     0.879798
6425.90     0.879798
6426.00     0.879798
6426.10     0.879798
6426.20     0.879798
6426.30     0.879798
6426.40     0.879798
6426.50     0.879798
6426.60     0.879798
6426.70     0.879798
6426.80     0.879798
6426.90     0.879798
6427.00     0.879798
6427.10     0.879798
6427.20     0.879798
6427.30     0.879798
6427.40     0.879798
6427.50     0.879798
6427.60     0.879798
6427.70     0.879798
6427.80     0.879798
6427.90     0.879798
6428.00     0.879798
6428.10     0.879798
6428.20     0.879798
6428.30     0.879798
6428.40     0.879798
6428.50     0.879798
6428.60     0.879798
6428.70     0.879798
6428.80     0.879798
6428.90     0.879798
6429.00     0.879798
6429.10     0.879798
6429.20     0.879798
6429.30     0.879798
6429.40     0.879798
6429.50     0.879798
6429.60     0.879798
6429.70     0.879798
6429.80     0.879798
6429.90     0.879798
6430.00     0.879798
6430.10     0.879798
6430.20     0.879798
6430.30     0.879798
6430.40     0.879798
6430.50     0.879798
6430.60     0.879798
6430.70     0.879798
6430.80     0.879798
6430.90     0.879798
6431.00     0.879798
6431.10     0.879798
6431.20     0.879798
6431.30     0.879798
6431.40     0.879798
6431.50     0.879798
6431.60     0.879798
6431.70     0.879798
6431.80     0.879798
6431.90     0.879798
6432.00     0.879798
6432.10     0.879798
6432.20     0.879798
6432.30     0.879798
6432.40     0.879798
6432.50     0.879798
6432.60     0.879798
6432.70     0.879798
6432.80     0.879798
6432.90     0.879798
6433.00     0.879798
6433.10     0.879798
6433.20     0.879798
6433.30     0.879798
6433.40     0.879798
6433.50     0.879798
6433.60     0.879798
6433.70     0.879798
6433.80     0.879798
6433.90     0.879798
6434.00     0.879798
6434.10     0.879798
6434.20     0.879798
6434.30     0.879798
6434.40     0.879798
6434.50     0.879798
6434.60     0.879798
6434.70     0.879798
6434.80     0.879798
6434.90     0.879798
6435.00     0.879798
6435.10     0.879798
6435.20     0.879798
6435.30     0.879798
6435.40     0.879798
6435.50     0.879798
6435.60     0.879798
6435.70     0.879798
6435.80     0.879798
6435.90     0.879798
6436.00     0.879798
6436.10     0.879798
6436.20     0.879798
6436.30     0.879798
6436.40     0.879798
6436.50     0.879798
6436.60     0.879798
6436.70     0.879798
6436.80     0.879798
6436.90     0.879798
6437.00     0.879798
6437.10     0.879798
6437.20     0.879798
6437.30     0.879798
6437.40     0.879798
6437.50     0.879798
6437.60     0.879798
6437.70     0.879798
6437.80     0.879798
6437.90     0.879798
6438.00     0.879798
6438.10     0.879798
6438.20     0.879798
6438.30     0.879798
6438.40     0.879798
6438.50     0.879798
6438.60     0.879798
6438.70     0.879798
6438.80     0.879798
6438.90     0.879798
6439.00     0.879798
6439.10     0.879798
6439.20     0.879798
6439.30     0.879798
6439.40     0.879798
6439.50     0.879798
6439.60     0.879798
6439.70     0.879798
6439.80     0.879798
6439.90     0.879798
6440.00     0.879798
6440.10     0.879798
6440.20     0.879798
6440.30     0.879798
6440.40     0.879798
6440.50     0.879798
6440.60     0.879798
6440.70     0.879798
6440.80     0.879798
6440.90     0.879798
6441.00     0.879798
6441.10     0.879798
6441.20     0.879798
6441.30     0.879798
6441.40     0.879798
6441.50     0.879798
6441.60     0.879798
6441.70     0.879798
6441.80     0.879798
6441.90     0.879798
6442.00     0.879798
6442.10     0.879798
6442.20     0.879798
6442.30     0.879798
6442.40     0.879798
6442.50     0.879798
6442.60     0.879798
6442.70     0.879798
6442.80     0.879798
6442.90     0.879798
6443.00     0.879798
6443.10     0.879798
6443.20     0.879798
6443.30     0.879798
6443.40     0.879798
6443.50     0.879798
6443.60     0.879798
6443.70     0.879798
6443.80     0.879798
6443.90     0.879798
6444.00     0.879798
6444.10     0.879798
6444.20     0.879798
6444.30     0.879798
6444.40     0.879798
6444.50     0.879798
6444.60     0.879798
6444.70     0.879798
6444.80     0.879798
6444.90     0.879798
6445.00     0.879798
6445.10     0.879798
6445.20     0.879798
6445.30     0.879798
6445.40     0.879798
6445.50     0.879798
6445.60     0.879798
6445.70     0.879798
6445.80     0.879798
6445.90     0.879798
6446.00     0.879798
6446.10     0.879798
6446.20     0.879798
6446.30     0.879798
6446.40     0.879798
6446.50     0.879798
6446.60     0.879798
6446.70     0.879798
6446.80     0.879798
6446.90     0.879798
6447.00     0.879798
6447.10     0.879798
6447.20     0.879798
6447.30     0.879798
6447.40     0.879798
6447.50     0.879798
6447.60     0.879798
6447.70     0.879798
6447.80     0.879798
6447.90     0.879798
6448.00     0.879798
6448.10     0.879798
6448.20     0.879798
6448.30     0.879798
6448.40     0.879798
6448.50     0.879798
6448.60     0.879798
6448.70     0.879798
6448.80     0.879798
6448.90     0.879798
6449.00     0.879798
6449.10     0.879798
6449.20     0.879798
6449.30     0.879798
6449.40     0.879798
6449.50     0.879798
6449.60     0.879798
6449.70     0.879798
6449.80     0.879798
6449.90     0.879798
6450.00     0.879798
6450.10     0.879798
6450.20     0.879798
6450.30     0.879798
6450.40     0.879798
6450.50     0.879798
6450.60     0.879798
6450.70     0.879798
6450.80     0.879798
6450.90     0.879798
6451.00     0.879798
6451.10     0.879798
6451.20     0.879798
6451.30     0.879798
6451.40     0.879798
6451.50     0.879798
6451.60     0.879798
6451.70     0.879798
6451.80     0.879798
6451.90     0.879798
6452.00     0.879798
6452.10     0.879798
6452.20     0.879798
6452.30     0.879798
6452.40     0.879798
6452.50     0.879798
6452.60     0.879798
6452.70     0.879798
6452.80     0.879798
6452.90     0.879798
6453.00     0.879798
6453.10     0.879798
6453.20     0.879798
6453.30     0.879798
6453.40     0.879798
6453.50     0.879798
6453.60     0.879798
6453.70     0.879798
6453.80     0.879798
6453.90     0.879798
6454.00     0.879798
6454.10     0.879798
6454.20     0.879798
6454.30     0.879798
6454.40     0.879798
6454.50     0.879798
6454.60     0.879798
6454.70     0.879798
6454.80     0.879798
6454.90     0.879798
6455.00     0.879798
6455.10     0.879798
6455.20     0.879798
6455.30     0.879798
6455.40     0.879798
6455.50     0.879798
6455.60     0.879798
6455.70     0.879798
6455.80     0.879798
6455.90     0.879798
6456.00     0.879798
6456.10     0.879798
6456.20     0.879798
6456.30     0.879798
6456.40     0.879798
6456.50     0.879798
6456.60     0.879798
6456.70     0.879798
6456.80     0.879798
6456.90     0.879798
6457.00     0.879798
6457.10     0.879798
6457.20     0.879798
6457.30     0.879798
6457.40     0.879798
6457.50     0.879798
6457.60     0.879798
6457.70     0.879798
6457.80     0.879798
6457.90     0.879798
6458.00     0.879798
6458.10     0.879798
6458.20     0.879798
6458.30     0.879798
6458.40     0.879798
6458.50     0.879798
6458.60     0.879798
6458.70     0.879798
6458.80     0.879798
6458.90     0.879798
6459.00     0.879798
6459.10     0.879798
6459.20     0.879798
6459.30     0.879798
6459.40     0.879798
6459.50     0.879798
6459.60     0.879798
6459.70     0.879798
6459.80     0.879798
6459.90     0.879798
6460.00     0.879798
6460.10     0.879798
6460.20     0.879798
6460.30     0.879798
6460.40     0.879798
6460.50     0.879798
6460.60     0.879798
6460.70     0.879798
6460.80     0.879798
6460.90     0.879798
6461.00     0.879798
6461.10     0.879798
6461.20     0.879798
6461.30     0.879798
6461.40     0.879798
6461.50     0.879798
6461.60     0.879798
6461.70     0.879798
6461.80     0.879798
6461.90     0.879798
6462.00     0.879798
6462.10     0.879798
6462.20     0.879798
6462.30     0.879798
6462.40     0.879798
6462.50     0.879798
6462.60     0.879798
6462.70     0.879798
6462.80     0.879798
6462.90     0.879798
6463.00     0.879798
6463.10     0.879798
6463.20     0.879798
6463.30     0.879798
6463.40     0.879798
6463.50     0.879798
6463.60     0.879798
6463.70     0.879798
6463.80     0.879798
6463.90     0.879798
6464.00     0.879798
6464.10     0.879798
6464.20     0.879798
6464.30     0.879798
6464.40     0.879798
6464.50     0.879798
6464.60     0.879798
6464.70     0.879798
6464.80     0.879798
6464.90     0.879798
6465.00     0.879798
6465.10     0.879798
6465.20     0.879798
6465.30     0.879798
6465.40     0.879798
6465.50     0.879798
6465.60     0.879798
6465.70     0.879798
6465.80     0.879798
6465.90     0.879798
6466.00     0.879798
6466.10     0.879798
6466.20     0.879798
6466.30     0.879798
6466.40     0.879798
6466.50     0.879798
6466.60     0.879798
6466.70     0.879798
6466.80     0.879798
6466.90     0.879798
6467.00     0.879798
6467.10     0.879798
6467.20     0.879798
6467.30     0.879798
6467.40     0.879798
6467.50     0.879798
6467.60     0.879798
6467.70     0.879798
6467.80     0.879798
6467.90     0.879798
6468.00     0.879798
6468.10     0.879798
6468.20     0.879798
6468.30     0.879798
6468.40     0.879798
6468.50     0.879798
6468.60     0.879798
6468.70     0.879798
6468.80     0.879798
6468.90     0.879798
6469.00     0.879798
6469.10     0.879798
6469.20     0.879798
6469.30     0.879798
6469.40     0.879798
6469.50     0.879798
6469.60     0.879798
6469.70     0.879798
6469.80     0.879798
6469.90     0.879798
6470.00     0.879798
6470.10     0.879798
6470.20     0.879798
6470.30     0.879798
6470.40     0.879798
6470.50     0.879798
6470.60     0.879798
6470.70     0.879798
6470.80     0.879798
6470.90     0.879798
6471.00     0.879798
6471.10     0.879798
6471.20     0.879798
6471.30     0.879798
6471.40     0.879798
6471.50     0.879798
6471.60     0.879798
6471.70     0.879798
6471.80     0.879798
6471.90     0.879798
6472.00     0.879798
6472.10     0.879798
6472.20     0.879798
6472.30     0.879798
6472.40     0.879798
6472.50     0.879798
6472.60     0.879798
6472.70     0.879798
6472.80     0.879798
6472.90     0.879798
6473.00     0.879798
6473.10     0.879798
6473.20     0.879798
6473.30     0.879798
6473.40     0.879798
6473.50     0.879798
6473.60     0.879798
6473.70     0.879798
6473.80     0.879798
6473.90     0.879798
6474.00     0.879798
6474.10     0.879798
6474.20     0.879798
6474.30     0.879798
6474.40     0.879798
6474.50     0.879798
6474.60     0.879798
6474.70     0.879798
6474.80     0.879798
6474.90     0.879798
6475.00     0.879798
6475.10     0.879798
6475.20     0.879798
6475.30     0.879798
6475.40     0.879798
6475.50     0.879798
6475.60     0.879798
6475.70     0.879798
6475.80     0.879798
6475.90     0.879798
6476.00     0.879798
6476.10     0.879886
6476.20     0.879974
6476.30     0.880062
6476.40     0.880151
6476.50     0.880239
6476.60     0.880327
6476.70     0.880415
6476.80     0.880503
6476.90     0.880592
6477.00     0.880679
6477.10     0.881033
6477.20     0.881386
6477.30     0.881736
6477.40     0.882091
6477.50     0.882443
6477.60     0.882796
6477.70     0.883149
6477.80     0.883499
6477.90     0.883854
6478.00     0.884206
6478.10     0.883852
6478.20     0.883499
6478.30     0.883149
6478.40     0.882794
6478.50     0.882443
6478.60     0.882089
6478.70     0.881736
6478.80     0.881386
6478.90     0.881031
6479.00     0.880679
6479.10     0.880416
6479.20     0.880150
6479.30     0.879887
6479.40     0.879621
6479.50     0.879358
6479.60     0.879094
6479.70     0.878828
6479.80     0.878565
6479.90     0.878299
6480.00     0.878034
6480.10     0.878651
6480.20     0.879268
6480.30     0.879885
6480.40     0.880505
6480.50     0.881119
6480.60     0.881736
6480.70     0.882356
6480.80     0.882970
6480.90     0.883590
6481.00     0.884204
6481.10     0.884911
6481.20     0.885617
6481.30     0.886320
6481.40     0.887027
6481.50     0.887730
